Year,Country,Indicator,Category,Value
2011,Fiji,Same-day visitors (excursionists),Departures,0.0
2011,Finland,Overnights visitors (tourists),Departures,7.274
2011,Finland,Same-day visitors (excursionists),Departures,964.0
2011,France,Overnights visitors (tourists),Departures,26.155
2011,France,Same-day visitors (excursionists),Departures,4.998
2011,French Polynesia,Overnights visitors (tourists),Departures,84.0
2011,French Polynesia,Same-day visitors (excursionists),Departures,0.0
2011,Georgia,Overnights visitors (tourists),Departures,2.237
2011,Georgia,Same-day visitors (excursionists),Departures,0.0
2011,Germany,Overnights visitors (tourists),Departures,84.692
2011,Germany,Same-day visitors (excursionists),Departures,0.0
2011,Greece,Overnights visitors (tourists),Departures,4.941
2011,Greece,Same-day visitors (excursionists),Departures,0.0
2011,Guatemala,Overnights visitors (tourists),Departures,596.0
2011,Guatemala,Same-day visitors (excursionists),Departures,122.0
2011,Honduras,Overnights visitors (tourists),Departures,449.0
2011,Honduras,Same-day visitors (excursionists),Departures,643.0
2011,Hungary,Overnights visitors (tourists),Departures,5.335
2011,Hungary,Same-day visitors (excursionists),Departures,11.299
2011,Iceland,Overnights visitors (tourists),Departures,341.0
2011,Iceland,Same-day visitors (excursionists),Departures,0.0
2011,India,Overnights visitors (tourists),Departures,13.994
2011,India,Same-day visitors (excursionists),Departures,0.0
2011,Israel,Overnights visitors (tourists),Departures,4.387
2011,Israel,Same-day visitors (excursionists),Departures,0.0
2011,Italy,Overnights visitors (tourists),Departures,27.831
2011,Italy,Same-day visitors (excursionists),Departures,24.786
2011,Jordan,Overnights visitors (tourists),Departures,1.931
2011,Jordan,Same-day visitors (excursionists),Departures,263.0
2011,Kazakhstan,Overnights visitors (tourists),Departures,7.852
2011,Kazakhstan,Same-day visitors (excursionists),Departures,168.0
2011,Latvia,Overnights visitors (tourists),Departures,1.53
2011,Latvia,Same-day visitors (excursionists),Departures,1.727
2011,Lithuania,Overnights visitors (tourists),Departures,1.526
2011,Lithuania,Same-day visitors (excursionists),Departures,2.493
2011,Luxembourg,Overnights visitors (tourists),Departures,1.643
2011,Luxembourg,Same-day visitors (excursionists),Departures,0.0
2011,Malta,Overnights visitors (tourists),Departures,309.0
2011,Malta,Same-day visitors (excursionists),Departures,39.0
2011,Mauritius,Overnights visitors (tourists),Departures,219.0
2011,Mauritius,Same-day visitors (excursionists),Departures,0.0
2011,Mexico,Overnights visitors (tourists),Departures,14.799
2011,Mexico,Same-day visitors (excursionists),Departures,73.314
2011,"Moldova, Republic Of",Overnights visitors (tourists),Departures,135.0
2011,"Moldova, Republic Of",Same-day visitors (excursionists),Departures,0.0
2011,Morocco,Overnights visitors (tourists),Departures,2.378
2011,Morocco,Same-day visitors (excursionists),Departures,0.0
2011,Nepal,Overnights visitors (tourists),Departures,774.0
2011,Nepal,Same-day visitors (excursionists),Departures,0.0
2011,Netherlands,Overnights visitors (tourists),Departures,18.56
2011,Netherlands,Same-day visitors (excursionists),Departures,0.0
2011,New Caledonia,Overnights visitors (tourists),Departures,124.0
2011,New Caledonia,Same-day visitors (excursionists),Departures,0.0
2011,New Zealand,Overnights visitors (tourists),Departures,2.096
2011,New Zealand,Same-day visitors (excursionists),Departures,0.0
2011,Nicaragua,Overnights visitors (tourists),Departures,912.0
2011,Nicaragua,Same-day visitors (excursionists),Departures,0.0
2011,Norway,Overnights visitors (tourists),Departures,8.13
2011,Norway,Same-day visitors (excursionists),Departures,0.0
2011,Oman,Overnights visitors (tourists),Departures,2.446
2011,Oman,Same-day visitors (excursionists),Departures,895.0
2011,Panama,Overnights visitors (tourists),Departures,414.0
2011,Panama,Same-day visitors (excursionists),Departures,0.0
2011,Paraguay,Overnights visitors (tourists),Departures,347.0
2011,Paraguay,Same-day visitors (excursionists),Departures,0.0
2011,Peru,Overnights visitors (tourists),Departures,2.132
2011,Peru,Same-day visitors (excursionists),Departures,0.0
2011,Poland,Overnights visitors (tourists),Departures,6.3
2011,Poland,Same-day visitors (excursionists),Departures,36.97
2011,Puerto Rico,Overnights visitors (tourists),Departures,924.0
2011,Puerto Rico,Same-day visitors (excursionists),Departures,0.0
2011,Samoa,Overnights visitors (tourists),Departures,57.0
2011,Samoa,Same-day visitors (excursionists),Departures,0.0
2011,Saudi Arabia,Overnights visitors (tourists),Departures,15.281
2011,Saudi Arabia,Same-day visitors (excursionists),Departures,584.0
2011,Seychelles,Overnights visitors (tourists),Departures,48.0
2011,Seychelles,Same-day visitors (excursionists),Departures,0.0
2011,Sierra Leone,Overnights visitors (tourists),Departures,99.0
2011,Sierra Leone,Same-day visitors (excursionists),Departures,0.0
2011,Singapore,Overnights visitors (tourists),Departures,7.753
2011,Singapore,Same-day visitors (excursionists),Departures,0.0
2011,Slovenia,Overnights visitors (tourists),Departures,2.722
2011,Slovenia,Same-day visitors (excursionists),Departures,2.351
2011,Sri Lanka,Overnights visitors (tourists),Departures,1.239
2011,Sri Lanka,Same-day visitors (excursionists),Departures,0.0
2011,Sweden,Overnights visitors (tourists),Departures,14.651
2011,Sweden,Same-day visitors (excursionists),Departures,0.0
2011,Switzerland,Overnights visitors (tourists),Departures,10.466
2011,Switzerland,Same-day visitors (excursionists),Departures,8.483
2011,Thailand,Overnights visitors (tourists),Departures,5.397
2011,Thailand,Same-day visitors (excursionists),Departures,0.0
2011,Tunisia,Overnights visitors (tourists),Departures,2.303
2011,Tunisia,Same-day visitors (excursionists),Departures,0.0
2011,Tuvalu,Overnights visitors (tourists),Departures,2.0
2011,Tuvalu,Same-day visitors (excursionists),Departures,0.0
2011,Türkiye,Overnights visitors (tourists),Departures,6.282
2011,Türkiye,Same-day visitors (excursionists),Departures,0.0
2011,Uganda,Overnights visitors (tourists),Departures,367.0
2011,Uganda,Same-day visitors (excursionists),Departures,0.0
2011,Ukraine,Overnights visitors (tourists),Departures,19.773
2011,Ukraine,Same-day visitors (excursionists),Departures,562.0
2011,United States Of America,Overnights visitors (tourists),Departures,59.209
2011,United States Of America,Same-day visitors (excursionists),Departures,54.88
2011,Uruguay,Overnights visitors (tourists),Departures,1.534
2011,Uruguay,Same-day visitors (excursionists),Departures,0.0
2011,Vanuatu,Overnights visitors (tourists),Departures,22.0
2011,Vanuatu,Same-day visitors (excursionists),Departures,0.0
2011,"Venezuela, Bolivarian Republic Of",Overnights visitors (tourists),Departures,1.719
2011,"Venezuela, Bolivarian Republic Of",Same-day visitors (excursionists),Departures,0.0
2011,Zimbabwe,Overnights visitors (tourists),Departures,693.0
2011,Zimbabwe,Same-day visitors (excursionists),Departures,0.0
2012,Algeria,Overnights visitors (tourists),Departures,1.911
2012,Algeria,Same-day visitors (excursionists),Departures,0.0
2012,Argentina,Overnights visitors (tourists),Departures,7.266
2012,Argentina,Same-day visitors (excursionists),Departures,1.029
2012,Armenia,Overnights visitors (tourists),Departures,965.0
2012,Armenia,Same-day visitors (excursionists),Departures,0.0
2012,Austria,Overnights visitors (tourists),Departures,10.96
2012,Austria,Same-day visitors (excursionists),Departures,0.0
2012,Azerbaijan,Overnights visitors (tourists),Departures,2.829
2012,Azerbaijan,Same-day visitors (excursionists),Departures,1.045
2012,Bangladesh,Overnights visitors (tourists),Departures,2.273
2012,Bangladesh,Same-day visitors (excursionists),Departures,0.0
2012,Belarus,Overnights visitors (tourists),Departures,493.0
2012,Belarus,Same-day visitors (excursionists),Departures,0.0
2012,Belgium,Overnights visitors (tourists),Departures,9.576
2012,Belgium,Same-day visitors (excursionists),Departures,0.0
2012,"Bolivia, Plurinational State Of",Overnights visitors (tourists),Departures,788.0
2012,"Bolivia, Plurinational State Of",Same-day visitors (excursionists),Departures,0.0
2012,Brazil,Overnights visitors (tourists),Departures,8.497
2012,Brazil,Same-day visitors (excursionists),Departures,0.0
2012,Bulgaria,Overnights visitors (tourists),Departures,3.758
2012,Bulgaria,Same-day visitors (excursionists),Departures,0.0
2012,Cambodia,Overnights visitors (tourists),Departures,792.0
2012,Cambodia,Same-day visitors (excursionists),Departures,0.0
2012,Canada,Overnights visitors (tourists),Departures,32.267
2012,Canada,Same-day visitors (excursionists),Departures,32.911
2012,Chile,Overnights visitors (tourists),Departures,2.837
2012,Chile,Same-day visitors (excursionists),Departures,611.0
2012,China,Overnights visitors (tourists),Departures,83.182
2012,China,Same-day visitors (excursionists),Departures,0.0
2012,Colombia,Overnights visitors (tourists),Departures,3.169
2012,Colombia,Same-day visitors (excursionists),Departures,0.0
2012,Cook Islands,Overnights visitors (tourists),Departures,12.0
2012,Cook Islands,Same-day visitors (excursionists),Departures,0.0
2012,Costa Rica,Overnights visitors (tourists),Departures,773.0
2012,Costa Rica,Same-day visitors (excursionists),Departures,0.0
2012,Croatia,Overnights visitors (tourists),Departures,2.68
2012,Croatia,Same-day visitors (excursionists),Departures,2.479
2012,Cuba,Overnights visitors (tourists),Departures,213.0
2012,Cuba,Same-day visitors (excursionists),Departures,0.0
2012,Czech Republic (Czechia),Overnights visitors (tourists),Departures,5.419
2012,Czech Republic (Czechia),Same-day visitors (excursionists),Departures,0.0
2012,Denmark,Overnights visitors (tourists),Departures,7.843
2012,Denmark,Same-day visitors (excursionists),Departures,0.0
2012,Dominican Republic,Overnights visitors (tourists),Departures,418.0
2012,Dominican Republic,Same-day visitors (excursionists),Departures,0.0
2012,Ecuador,Overnights visitors (tourists),Departures,1.022
2012,Ecuador,Same-day visitors (excursionists),Departures,0.0
2012,El Salvador,Overnights visitors (tourists),Departures,1.163
2012,El Salvador,Same-day visitors (excursionists),Departures,299.0
2012,Estonia,Overnights visitors (tourists),Departures,1.147
2012,Estonia,Same-day visitors (excursionists),Departures,0.0
2012,Eswatini,Overnights visitors (tourists),Departures,1.403
2012,Eswatini,Same-day visitors (excursionists),Departures,0.0
2012,Fiji,Overnights visitors (tourists),Departures,132.0
2012,Fiji,Same-day visitors (excursionists),Departures,0.0
2012,Finland,Overnights visitors (tourists),Departures,9.055
2012,Finland,Same-day visitors (excursionists),Departures,923.0
2012,France,Overnights visitors (tourists),Departures,25.317
2012,France,Same-day visitors (excursionists),Departures,4.325
2012,French Polynesia,Overnights visitors (tourists),Departures,83.0
2012,French Polynesia,Same-day visitors (excursionists),Departures,0.0
2012,Georgia,Overnights visitors (tourists),Departures,2.734
2012,Georgia,Same-day visitors (excursionists),Departures,0.0
2012,Germany,Overnights visitors (tourists),Departures,82.729
2012,Germany,Same-day visitors (excursionists),Departures,0.0
2012,Greece,Overnights visitors (tourists),Departures,4.681
2012,Greece,Same-day visitors (excursionists),Departures,0.0
2012,Guatemala,Overnights visitors (tourists),Departures,580.0
2012,Guatemala,Same-day visitors (excursionists),Departures,141.0
2012,Honduras,Overnights visitors (tourists),Departures,464.0
2012,Honduras,Same-day visitors (excursionists),Departures,608.0
2012,Hungary,Overnights visitors (tourists),Departures,4.881
2012,Hungary,Same-day visitors (excursionists),Departures,11.262
2012,Iceland,Overnights visitors (tourists),Departures,358.0
2012,Iceland,Same-day visitors (excursionists),Departures,0.0
2012,India,Overnights visitors (tourists),Departures,14.92
2012,India,Same-day visitors (excursionists),Departures,0.0
2012,Israel,Overnights visitors (tourists),Departures,4.349
2012,Israel,Same-day visitors (excursionists),Departures,0.0
2012,Italy,Overnights visitors (tourists),Departures,27.376
2012,Italy,Same-day visitors (excursionists),Departures,25.963
2012,Jordan,Overnights visitors (tourists),Departures,1.567
2012,Jordan,Same-day visitors (excursionists),Departures,214.0
2012,Kazakhstan,Overnights visitors (tourists),Departures,8.875
2012,Kazakhstan,Same-day visitors (excursionists),Departures,190.0
2012,Latvia,Overnights visitors (tourists),Departures,1.398
2012,Latvia,Same-day visitors (excursionists),Departures,432.0
2012,Lithuania,Overnights visitors (tourists),Departures,1.708
2012,Lithuania,Same-day visitors (excursionists),Departures,2.401
2012,Luxembourg,Overnights visitors (tourists),Departures,1.58
2012,Luxembourg,Same-day visitors (excursionists),Departures,0.0
2012,Malta,Overnights visitors (tourists),Departures,331.0
2012,Malta,Same-day visitors (excursionists),Departures,37.0
2012,Mauritius,Overnights visitors (tourists),Departures,237.0
2012,Mauritius,Same-day visitors (excursionists),Departures,0.0
2012,Mexico,Overnights visitors (tourists),Departures,15.581
2012,Mexico,Same-day visitors (excursionists),Departures,71.913
2012,"Moldova, Republic Of",Overnights visitors (tourists),Departures,146.0
2012,"Moldova, Republic Of",Same-day visitors (excursionists),Departures,0.0
2012,Morocco,Overnights visitors (tourists),Departures,2.323
2012,Morocco,Same-day visitors (excursionists),Departures,0.0
2012,Nepal,Overnights visitors (tourists),Departures,862.0
2012,Nepal,Same-day visitors (excursionists),Departures,0.0
2012,Netherlands,Overnights visitors (tourists),Departures,18.628
2012,Netherlands,Same-day visitors (excursionists),Departures,0.0
2012,New Caledonia,Overnights visitors (tourists),Departures,121.0
2012,New Caledonia,Same-day visitors (excursionists),Departures,0.0
2012,New Zealand,Overnights visitors (tourists),Departures,2.172
2012,New Zealand,Same-day visitors (excursionists),Departures,0.0
2012,Nicaragua,Overnights visitors (tourists),Departures,979.0
2012,Nicaragua,Same-day visitors (excursionists),Departures,0.0
2012,Norway,Overnights visitors (tourists),Departures,9.25
2012,Norway,Same-day visitors (excursionists),Departures,0.0
2012,Oman,Overnights visitors (tourists),Departures,2.888
2012,Oman,Same-day visitors (excursionists),Departures,1.084
2012,Panama,Overnights visitors (tourists),Departures,447.0
2012,Panama,Same-day visitors (excursionists),Departures,0.0
2012,Paraguay,Overnights visitors (tourists),Departures,400.0
2012,Paraguay,Same-day visitors (excursionists),Departures,0.0
2012,Peru,Overnights visitors (tourists),Departures,2.296
2012,Peru,Same-day visitors (excursionists),Departures,0.0
